ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Cleaned_SMILES
A-3968,"hexasodium 2-({4-[bis(2-hydroxyethyl)amino]-6-({4-[(E)-2-[4-({4-[bis(2-hydroxyethyl)amino]-6-[(2,5-disulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-sulfonatophenyl]ethenyl]-3-sulfonatophenyl}amino)-1,3,5-triazin-2-yl}amino)benzene-1,4-disulfonate","InChI=1S/C40H44N12O22S6.6Na/c53-15-11-51(12-16-54)39-47-35(45-37(49-39)43-29-21-27(75(57,58)59)7-9-31(29)77(63,64)65)41-25-5-3-23(33(19-25)79(69,70)71)1-2-24-4-6-26(20-34(24)80(72,73)74)42-36-46-38(50-40(48-36)52(13-17-55)14-18-56)44-30-22-28(76(60,61)62)8-10-32(30)78(66,67)68;;;;;;/h1-10,19-22,53-56H,11-18H2,(H,57,58,59)(H,60,61,62)(H,63,64,65)(H,66,67,68)(H,69,70,71)(H,72,73,74)(H2,41,43,45,47,49)(H2,42,44,46,48,50);;;;;;/q;6*+1/p-6/b2-1+;;;;;;",ZECOZQHKQDLCBT-IRTUOLCXSA-H,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OCCN(CCO)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CCO)CCO)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.6924056,0.0,1,G1,1369.148,-19.768,268.0292,86,34,8,46,26,432,6,0,0,6,556.06,624.142845,1.2e-05,3827.925068,
A-3969,dicaesium(1+) ion carbonate,"InChI=1S/CH2O3.2Cs/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2",FJDQFPXHSGXQBY-UHFFFAOYSA-L,[Cs+].[Cs+].[O-]C([O-])=O,0.930068755,0.0,1,G1,325.818,-8.439,5.396,6,3,0,5,0,24,0,0,0,0,63.19,153.0988189,-4.5e-08,31.77443751,
A-3978,cobalt(2+) hydrogen citrate,"InChI=1S/C6H8O7.Co/c7-3(8)1-6(13,5(11)12)2-4(9)10;/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);/q;+2/p-2",FDTVUHQHHXTXLW-UHFFFAOYSA-L,[Co++].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,-0.954573972,0.0,1,G1,249.04,-3.9204,31.8336,14,6,2,8,5,81,0,0,0,0,137.79,88.54549639,0.0,232.5645748,
A-3979,Cobaltous citrate,"InChI=1S/2C6H8O7.3Co/c2*7-3(8)1-6(13,5(11)12)2-4(9)10;;;/h2*13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);;;/q;;3*+2/p-6",IEXXNGVQCLMTKU-UHFFFAOYSA-H,[Co++].[Co++].[Co++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-1.3025955,0.0,1,G1,554.997,-10.5127,58.4096,29,14,2,17,10,169,0,0,0,0,281.24,192.0425485,-1.2e-07,520.6497731,
A-3985,barium(2+) ion dichloride,InChI=1S/Ba.2ClH.2H2O/h;2*1H;2*1H2/q+2;;;;/p-2,PWHCIQQGOQTFAE-UHFFFAOYSA-L,O.O.[Cl-].[Cl-].[Ba++],0.041892815,0.005578401,2,G3,244.264,-8.0222,12.9816,5,0,0,5,0,32,0,0,0,0,63.0,83.21231168,0.0,7.609640474,
A-3987,copper(+1) cation sulfide,InChI=1S/2Cu.S/q2*+1;-2,AQMRBJNRFUQADD-UHFFFAOYSA-N,[SH--].[Cu+].[Cu+],-4.204573041,0.0,1,G1,160.167,-0.2751,8.76,3,0,0,3,0,29,0,0,0,0,0.0,47.75257276,0.0,2.754887502,
A-3989,Sodium trimetaphosphate,"InChI=1S/3Na.H3O9P3/c;;;1-10(2)7-11(3,4)9-12(5,6)8-10/h;;;(H,1,2)(H,3,4)(H,5,6)/q3*+1;/p-3",UGTZMIPZNRIWHX-UHFFFAOYSA-K,[Na+].[Na+].[Na+].[O-][P]1(=O)O[P]([O-])(=O)O[P]([O-])(=O)O1,-0.062309467,0.0,1,G1,305.883,-10.533,26.0745,15,9,0,15,0,72,0,1,1,1,148.08,150.9808456,-4.8e-07,265.1905083,
A-3994,"pentasodium 4-amino-6-[(E)-2-{5-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-2-sulfonatophenyl}diazen-1-yl]-3-[(E)-2-(2,5-disulfonatophenyl)diazen-1-yl]-5-hydroxynaphthalene-2,7-disulfonate","InChI=1S/C25H19ClN10O16S5.5Na/c26-23-30-24(28)32-25(31-23)29-10-1-3-14(54(41,42)43)12(7-10)33-36-21-17(57(50,51)52)6-9-5-16(56(47,48)49)20(19(27)18(9)22(21)37)35-34-13-8-11(53(38,39)40)2-4-15(13)55(44,45)46;;;;;/h1-8,33H,27H2,(H,38,39,40)(H,41,42,43)(H,44,45,46)(H,47,48,49)(H,50,51,52)(H3,28,29,30,31,32);;;;;/q;5*+1/p-5/b35-34?,36-21+;;;;;",RAZBZSZIUMDHTB-WZTFRFCZSA-I,[Na+].[Na+].[Na+].[Na+].[Na+].Nc1nc(Cl)nc(Nc2ccc(c(N\N=C/3C(=O)c4c(N)c(N=Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)c2)[S]([O-])(=O)=O)n1,-0.590800584,0.0,1,G1,1021.179,-14.9647,185.3617,62,26,4,37,11,302,4,0,1,5,454.92,465.7926726,7.44e-06,3109.042284,
A-3997,"disodium 3-[(E)-2-(5-chloro-2-hydroxyphenyl)diazen-1-yl]-4,5-dihydroxynaphthalene-2,7-disulfonate","InChI=1S/C16H11ClN2O9S2.2Na/c17-8-1-2-11(20)10(5-8)18-19-15-13(30(26,27)28)4-7-3-9(29(23,24)25)6-12(21)14(7)16(15)22;;/h1-6,18,20-21H,(H,23,24,25)(H,26,27,28);;/q;2*+1/p-2/b19-15+;;",RAIRBURLMTXYPH-WTBAQZMLSA-L,[Na+].[Na+].Oc1ccc(Cl)cc1N\N=C/2C(=O)c3c(O)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.289808658,0.0,1,G1,518.82,-4.7862,102.2492,32,11,3,16,4,158,2,0,1,3,196.32,230.8054794,2.56e-06,1374.118085,
A-3998,C.i.Basic Violet 11,"InChI=1S/C30H35N2O3.ClH/c1-6-31(7-2)21-15-17-25-27(19-21)35-28-20-22(32(8-3)9-4)16-18-26(28)29(25)23-13-11-12-14-24(23)30(33)34-10-5;/h11-20H,6-10H2,1-5H3;1H/q+1;/p-1",UOKMUTMXUMSRKM-UHFFFAOYSA-M,[Cl-].CCOC(=O)c1ccccc1c2c3ccc(cc3[o+]c4cc(ccc24)N(CC)CC)N(CC)CC,-1.280189706,0.0,1,G1,507.074,4.4072,146.6415,36,4,0,6,9,190,4,0,0,4,44.08,219.6188344,3.61e-06,1277.113937,
A-4004,dilithium(1+) ion sulfate,"InChI=1S/2Li.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",INHCSSUBVCNVSK-UHFFFAOYSA-L,[Li+].[Li+].[O-][S]([O-])(=O)=O,0.392124281,0.058959133,3,G5,109.945,-7.33,10.4746,7,4,0,7,0,32,0,0,0,0,80.26,65.6013136,-8e-08,92.85820232,
A-4009,"disodium 2-{4-[(2E)-2-cyano-3-{4-[methyl(2-sulfonatoethyl)amino]phenyl}prop-2-enamido]phenyl}-6-methyl-1,3-benzothiazole-7-sulfonate","InChI=1S/C27H24N4O7S3.2Na/c1-17-3-12-23-24(25(17)41(36,37)38)39-27(30-23)19-6-8-21(9-7-19)29-26(32)20(16-28)15-18-4-10-22(11-5-18)31(2)13-14-40(33,34)35;;/h3-12,15H,13-14H2,1-2H3,(H,29,32)(H,33,34,35)(H,36,37,38);;/q;2*+1/p-2/b20-15+;;",RXTSUBROMXGEJZ-ZAWKPCBGSA-L,[Na+].[Na+].CN(CC[S]([O-])(=O)=O)c1ccc(cc1)/C=C(C#N)/C(=O)Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3,-0.415949942,0.0,1,G1,656.675,-2.2891,154.2521,43,11,1,16,9,212,4,0,0,4,183.42,297.2650701,3.23e-06,1920.051123,
A-4020,potassium hydrogen oxalate,"InChI=1S/C2H2O4.K/c3-1(4)2(5)6;/h(H,3,4)(H,5,6);/q;+1/p-1",JMTCDHVHZSGGJA-UHFFFAOYSA-M,[K+].OC(=O)C([O-])=O,-0.70969048,0.0,1,G1,128.124,-5.1751,12.6428,7,3,1,5,0,34,0,0,0,0,77.43,81.93826954,0.0,75.69058447,
A-4023,"7-acetamido-4-hydroxy-3-[[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]azo]naphthalene-2-sulphonic acid, sodium salt","InChI=1S/C20H19N3O11S3.2Na/c1-12(24)21-15-4-7-17-13(10-15)11-18(36(28,29)30)19(20(17)25)23-22-14-2-5-16(6-3-14)35(26,27)9-8-34-37(31,32)33;;/h2-7,10-11,22H,8-9H2,1H3,(H,21,24)(H,28,29,30)(H,31,32,33);;/q;2*+1/p-2/b23-19-;;",RVERFAMJEQKFQK-HHUIZHIGSA-L,[Na+].[Na+].CC(=O)Nc1ccc2C(=O)C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)\C(=Cc2c1)[S]([O-])(=O)=O,-0.39639349,0.0,1,G1,617.547,-5.546,127.9521,39,13,2,19,9,198,2,0,1,3,228.33,268.0328459,3.8e-06,1653.924339,
A-4026,calcium bis((2S)-5-oxopyrrolidine-2-carboxylate),"InChI=1S/C5H7NO3.Ca/c7-4-2-1-3(6-4)5(8)9;/h3H,1-2H2,(H,6,7)(H,8,9);/q;+2/p-1",DPKBGUHEYKGWSC-UHFFFAOYSA-M,[Ca++].[O-]C(=O)C1CCC(=O)N1,0.165147848,0.0,1,G1,168.185,-2.3659,31.9257,10,3,1,5,1,50,0,1,1,1,69.23,87.97609646,8.1e-07,158.972053,
A-4028,disodium oxybis[methylbenzenesulphonate],"InChI=1S/C14H14O7S2.2Na/c1-9-3-11(7-13(5-9)22(15,16)17)21-12-4-10(2)6-14(8-12)23(18,19)20;;/h3-8H,1-2H3,(H,15,16,17)(H,18,19,20);;/q;2*+1/p-2",UGVJAWDVDTXCQA-UHFFFAOYSA-L,[Na+].[Na+].Cc1cc(Oc2cc(C)cc(c2)[S]([O-])(=O)=O)cc(c1)[S]([O-])(=O)=O,-0.220796195,0.0,1,G1,402.357,-4.08806,78.3584,25,7,0,11,4,124,2,0,0,2,123.63,190.415998,2.88e-06,891.1699375,
A-4041,"copper(2+) ion tetrasodium 8-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-2-[(E)-2-(1-oxido-4,8-disulfonatonaphthalen-2-yl)diazen-1-yl]-3,6-disulfonatonaphthalen-1-olate","InChI=1S/C23H16ClN7O14S4.Cu.4Na/c24-21-27-22(25)29-23(28-21)26-11-6-9(46(34,35)36)4-8-5-15(49(43,44)45)18(20(33)16(8)11)31-30-12-7-14(48(40,41)42)10-2-1-3-13(47(37,38)39)17(10)19(12)32;;;;;/h1-7,32-33H,(H,34,35,36)(H,37,38,39)(H,40,41,42)(H,43,44,45)(H3,25,26,27,28,29);;;;;/q;+2;4*+1/p-6",BQWFGICULAHUSM-UHFFFAOYSA-H,[Na+].[Na+].[Na+].[Na+].[Cu++].Nc1nc(Cl)nc(Nc2cc(cc3cc(c(N=Nc4cc(c5cccc(c5c4[O-])[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.590781442,0.0,1,G1,927.595,-11.6503,155.3489,54,21,2,31,8,267,5,0,0,5,376.36,408.5598918,5.62e-06,2752.345164,
A-4045,"sodium 1-(3,4-dihydro-6-methyl-2,4-dioxo-2H-pyran-3-ylidene)ethanolate","InChI=1S/C8H7O4.Na/c1-4-3-6(10)7(5(2)9)8(11)12-4;/h3H,1-2H3;/q-1;+1",YIOCQGHBBNGBND-UHFFFAOYSA-N,[Na+].CC(=O)[C-]1C(=O)OC(=CC1=O)C,0.084561332,0.0,1,G1,190.13,-2.76608,41.5825,13,4,0,5,1,64,1,0,0,1,64.35,96.22901221,1.44e-06,395.2555466,
A-4055,potassium difluorodihydroxyboranuide,"InChI=1S/BF2H2O2.K/c2-1(3,4)5;/h4-5H;/q-1;+1",VRMTUNITGONABS-UHFFFAOYSA-N,[K+].O[B-](O)(F)F,-0.724347118,0.178929966,4,G5,121.92,-3.6504,12.4076,6,2,2,6,0,32,0,0,0,0,40.46,76.0429762,0.0,27.01955001,
A-4056,sodium 5-[[4-acetamido-2-(trifluoromethyl)phenyl]azo]-6-amino-4-hydroxynaphthalene-2-sulphonate,"InChI=1S/C19H15F3N4O5S.Na/c1-9(27)24-11-3-5-15(13(7-11)19(20,21)22)25-26-18-14(23)4-2-10-6-12(32(29,30)31)8-16(28)17(10)18;/h2-8,23,25-26H,1H3,(H,24,27)(H,29,30,31);/q;+1/p-1",OESZMLMGVFCVEX-UHFFFAOYSA-M,[Na+].CC(=O)Nc1ccc(NNC2=C3C(=O)C=C(C=C3C=CC2=N)[S]([O-])(=O)=O)c(c1)C(F)(F)F,-1.328818198,0.0,1,G1,490.395,-0.63383,107.269,33,8,4,14,5,168,1,0,2,3,151.28,207.5723358,3.85e-06,1280.582761,
A-4061,benzoate; diaminomethylideneazanium,"InChI=1S/C7H6O2.CH6N3/c8-7(9)6-4-2-1-3-5-6;2-1(3)4/h1-5H,(H,8,9);2-4H2/q;+1/p-1",KNBXROBXQPEXAM-UHFFFAOYSA-M,N[C+](N)N.[O-]C(=O)c1ccccc1,0.005016256,0.0,1,G1,181.195,-1.64041,46.5777,13,5,3,5,1,70,1,0,0,1,118.19,76.14254645,3.1e-07,246.0709813,
A-4063,"disodium bis[(oxoboranyl)oxy]bicyclo[5.5.1]hexaboroxane-3,5-bis(olate)",InChI=1S/8BO3.2Na.4H2O/c8*2-1(3)4;;;;;;/h;;;;;;;;;;4*1H2/q8*-3;2*+1;;;;,RHSGYAYYVYMXIF-UHFFFAOYSA-N,O.O.O.O.[Na+].[Na+].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-],-0.42018642,0.0,1,G1,588.512,-40.8732,60.4872,38,24,0,38,0,224,0,0,0,0,679.44,258.6466069,-1.41e-08,148.8544077,
A-4064,sodium 2-phenoxyacetate,"InChI=1S/C8H8O3.Na/c9-8(10)6-11-7-4-2-1-3-5-7;/h1-5H,6H2,(H,9,10);/q;+1/p-1",WPTJBFNYRRZIDZ-UHFFFAOYSA-M,[Na+].[O-]C(=O)COc1ccccc1,0.108595705,0.0,1,G1,174.131,-3.1807,36.944,12,3,0,4,3,58,1,0,0,1,49.36,92.64398805,1.21e-06,235.3181056,
A-4066,"sodium 4-{[4-(diethylamino)phenyl][4-(diethyliminio)cyclohexa-2,5-dien-1-ylidene]methyl}benzene-1,3-disulfonate","InChI=1S/C27H32N2O6S2.Na/c1-5-28(6-2)22-13-9-20(10-14-22)27(21-11-15-23(16-12-21)29(7-3)8-4)25-18-17-24(36(30,31)32)19-26(25)37(33,34)35;/h9-19H,5-8H2,1-4H3,(H-,30,31,32,33,34,35);/q;+1/p-1",SJEYSFABYSGQBG-UHFFFAOYSA-M,[Na+].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.406689269,0.0,1,G1,566.677,1.21039,142.9234,38,8,0,11,11,198,3,0,0,3,120.88,248.0204095,5.07e-06,1363.894525,
A-4074,butyldimethylamine,"InChI=1S/C6H15N/c1-4-5-6-7(2)3/h4-6H2,1-3H3/p+1",DJEQZVQFEPKLOY-UHFFFAOYSA-O,CCCC[NH+](C)C,-0.667032464,0.0,1,G1,102.201,-0.069,32.5857,7,0,1,1,3,44,0,0,0,0,4.44,46.32379527,2.678257743,33.16125946,
A-4075,tetrasodium 4-hydroxy-7-[({5-hydroxy-7-sulfonato-6-[(E)-2-(6-sulfonatonaphthalen-2-yl)diazen-1-yl]naphthalen-2-yl}carbamoyl)amino]-3-[(E)-2-(6-sulfonatonaphthalen-2-yl)diazen-1-yl]naphthalene-2-sulfonate,"InChI=1S/C41H28N6O15S4.4Na/c48-34-20-33(46-44-26-11-12-28-22(15-26)4-2-5-35(28)63(51,52)53)40(66(60,61)62)30-14-10-25(18-32(30)34)43-41(50)42-24-9-13-29-23(16-24)17-37(65(57,58)59)38(39(29)49)47-45-27-8-7-21-3-1-6-36(31(21)19-27)64(54,55)56;;;;/h1-20,44-46H,(H,42,50)(H,51,52,53)(H,54,55,56)(H,57,58,59)(H,60,61,62);;;;/q;4*+1/p-4/b43-25?,47-38+;;;;",NBJHNXDETPQRBX-VHSPQIIZSA-J,[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cccc2cc(NNC3=CC(=O)C4=CC(C=CC4=C3[S]([O-])(=O)=O)=NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc8cccc(c8c7)[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)ccc12,-0.687217137,0.0,1,G1,1060.898,-8.2806,233.5751,70,19,4,29,10,336,5,0,3,8,352.85,486.5006183,2.66e-06,3782.0686,
A-4076,2-[1-(aminomethyl)cyclohexyl]acetic acid hydrochloride,"InChI=1S/C9H17NO2.ClH/c10-7-9(6-8(11)12)4-2-1-3-5-9;/h1-7,10H2,(H,11,12);1H",XBUDZAQEMFGLEU-UHFFFAOYSA-N,[H+].[Cl-].NCC1(CCCCC1)CC(O)=O,0.019021146,0.013943346,3,G5,207.701,-1.5132,47.9372,13,2,2,4,3,78,0,1,1,1,63.32,86.58649496,0.0,172.1948894,
A-4078,guanidine hydrochloride,"InChI=1S/CH5N3.ClH/c2-1(3)4;/h(H5,2,3,4);1H",PJJJBBJSCAKJQF-UHFFFAOYSA-N,[H+].[Cl-].NC(N)=N,1.352285044,0.0,1,G1,95.533,-4.04493,17.2135,5,1,3,4,0,32,0,0,0,0,75.89,37.74227504,-4.5e-08,33.77443751,
A-4083,sodium 4-aminobenzene-1-sulfonate,"InChI=1S/C6H7NO3S.Na/c7-5-1-3-6(4-2-5)11(8,9)10;/h1-4H,7H2,(H,8,9,10);/q;+1/p-1",KSVSZLXDULFGDQ-UHFFFAOYSA-M,[Na+].Nc1ccc(cc1)[S]([O-])(=O)=O,0.037955415,0.0,1,G1,195.175,-2.8231,38.8176,12,4,1,6,1,60,1,0,0,1,83.22,92.81332945,1.21e-06,345.5608767,
A-4086,manganese(2+) ion hydrogen phosphate,"InChI=1S/Mn.H3O4P/c;1-5(2,3)4/h;(H3,1,2,3,4)/q+2;/p-2",CPSYWNLKRDURMG-UHFFFAOYSA-L,[Mn++].O[P]([O-])([O-])=O,0.14554717,0.0,1,G1,150.916,-2.1951,9.8253,6,3,1,6,0,37,0,0,0,0,83.42,44.90224112,0.0,53.6836744,
A-4087,zinc(2+) ion sulfate,"InChI=1S/H2O4S.H2O.Zn/c1-5(2,3)4;;/h(H2,1,2,3,4);1H2;/q;;+2/p-2",RNZCSKGULNFAMC-UHFFFAOYSA-L,O.[Zn++].[O-][S]([O-])(=O)=O,0.070295432,0.0,1,G1,179.468,-2.1652,14.0884,7,4,0,7,0,40,0,0,0,0,111.76,53.37026402,-8e-08,91.24856185,
A-4088,disodium oxosilanebis(olate),InChI=1S/2Na.O3Si/c;;1-4(2)3/q2*+1;-2,NTHWMYGWWRZVTN-UHFFFAOYSA-N,[Na+].[Na+].[O-][Si]([O-])=O,0.235635255,0.0,1,G1,122.063,-8.8696,6.4405,6,3,0,6,0,24,0,0,0,0,63.19,81.24068428,-4.5e-08,31.77443751,
A-4091,"sodium 2-{2-[(2,6-dichlorophenyl)amino]phenyl}acetate","InChI=1S/C14H11Cl2NO2.Na/c15-10-5-3-6-11(16)14(10)17-12-7-2-1-4-9(12)8-13(18)19;/h1-7,17H,8H2,(H,18,19);/q;+1/p-1",KPHWPUGNDIVLNH-UHFFFAOYSA-M,[Na+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-1.174231848,0.0,1,G1,318.135,0.0334,74.8977,20,3,1,6,4,98,2,0,0,2,52.16,148.7439317,2e-06,599.6229406,
A-4092,"disodium 3,3'-[[6-[bis(2-hydroxyethyl)amino]-1,3,5-triazine-2,4-diyl]bis[imino(3-methoxy-4,1-phenylene)azo]]bis[benzenesulphonate]","InChI=1S/C33H34N10O10S2.2Na/c1-52-29-19-23(41-39-21-5-3-7-25(17-21)54(46,47)48)9-11-27(29)34-31-36-32(38-33(37-31)43(13-15-44)14-16-45)35-28-12-10-24(20-30(28)53-2)42-40-22-6-4-8-26(18-22)55(49,50)51;;/h3-12,17-20,44-45H,13-16H2,1-2H3,(H,46,47,48)(H,49,50,51)(H2,34,35,36,37,38);;/q;2*+1/p-2",NUTZBMSWUMFSIW-UHFFFAOYSA-L,[Na+].[Na+].COc1cc(ccc1Nc2nc(Nc3ccc(cc3OC)N=Nc4cccc(c4)[S]([O-])(=O)=O)nc(n2)N(CCO)CCO)N=Nc5cccc(c5)[S]([O-])(=O)=O,-1.600815525,0.0,1,G1,838.793,-1.186,195.9274,57,20,4,24,17,288,5,0,0,5,288.73,371.1611195,4.35e-06,2283.532856,
A-4096,sodium 4-[(4-methyl-3-nitrobenzoyl)amino]benzenesulfonate,"InChI=1S/C14H12N2O6S.Na/c1-9-2-3-10(8-13(9)16(18)19)14(17)15-11-4-6-12(7-5-11)23(20,21)22;/h2-8H,1H3,(H,15,17)(H,20,21,22);/q;+1/p-1",YLDIMJOASVRWAO-UHFFFAOYSA-M,[Na+].Cc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)[S]([O-])(=O)=O,-1.232035998,0.0,1,G1,358.307,-0.93638,80.1918,24,6,1,10,4,120,2,0,0,2,129.44,159.6247772,2.88e-06,880.6377219,
A-4099,potassium dihydrogenorthophosphate,"InChI=1S/K.H3O4P/c;1-5(2,3)4/h;(H3,1,2,3,4)/q+1;/p-1",GNSKLFRGEWLPPA-UHFFFAOYSA-M,[K+].O[P](O)([O-])=O,0.184256269,0.0,1,G1,136.084,-4.5566,12.0441,6,2,2,6,0,32,0,0,0,0,80.59,77.22918554,0.0,53.6836744,
A-4102,cerium(+3) cation; hydrogen sulfate; sulfate; tetrahydrate,"InChI=1S/Ce.2H2O4S.4H2O/c;2*1-5(2,3)4;;;;/h;2*(H2,1,2,3,4);4*1H2/q+3;;;;;;/p-3",ZBNJQJDKRZKDSV-UHFFFAOYSA-K,O.O.O.O.[Ce+3].O[S]([O-])(=O)=O.[O-][S]([O-])(=O)=O,-0.291816974,0.0,1,G1,405.31,-5.6322,37.2558,15,7,1,15,0,97,0,0,0,0,283.69,118.4496586,-1.28e-08,209.9972447,
A-4103,azane; molybdenum; tetracosahydrate,InChI=1S/7Mo.6H3N.24H2O/h;;;;;;;6*1H3;24*1H2,QGAVSDVURUSLQK-UHFFFAOYSA-N,N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],-0.766472623,0.0,1,G1,1206.126,-18.8383,116.8638,37,6,6,37,0,282,0,0,0,0,966.0,312.4376789,0.0,47.54941505,
A-4104,ammonium perchlorate,"InChI=1S/ClHO4.H3N/c2-1(3,4)5;/h(H,2,3,4,5);1H3",HHEFNVCDPLQQTP-UHFFFAOYSA-N,[NH4+].[O-][Cl](=O)(=O)=O,0.243662836,0.0,1,G1,117.488,-4.3798,5.9848,6,4,1,6,0,40,0,0,0,0,128.74,36.14765255,0.0,23.01955001,
A-4105,"Cuprate(6-), [2-[[[[3-[[4-chloro-6-[[4-[[4-chloro-6-[(3-sulfophenyl)amino]-1,3,5-triazin-2-yl]amino]-2,5-disulfophenyl]amino]-1,3,5-triazin-2-yl]amino]-2-hydroxy-5-sulfophenyl]azo]phenylmethyl]azo]-5-sulfobenzoato(8-)]-, pentasodium hydrogen, (SP-4-3)-","InChI=1S/C38H28Cl2N14O18S5.Cu.5Na/c39-33-45-35(41-18-7-4-8-19(11-18)73(58,59)60)49-36(46-33)42-24-15-29(77(70,71)72)25(16-28(24)76(67,68)69)43-37-47-34(40)48-38(50-37)44-26-13-21(75(64,65)66)14-27(30(26)55)52-54-31(17-5-2-1-3-6-17)53-51-23-10-9-20(74(61,62)63)12-22(23)32(56)57;;;;;;/h1-16H,(H12,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72);;;;;;/q;+2;5*+1/p-7",NKKZYKFZYINUQZ-UHFFFAOYSA-G,[Na+].[Na+].[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)c1cc(ccc1NNC(=N/Nc2cc(cc([N-]c3nc(Cl)nc(n3)N=C4C=C(C(C=C4[S]([O-])(=O)=O)=Nc5nc(Cl)nc(Nc6cccc(c6)[S]([O-])(=O)=O)n5)[S]([O-])(=O)=O)c2[O-])[S]([O-])(=O)=O)\c7ccccc7)[S]([O-])(=O)=O.[H+],-0.825411234,0.0,1,G1,1371.403,-14.1693,256.8503,83,30,4,45,17,411,6,0,1,7,525.83,601.591931,9.84e-06,4234.897334,
A-4107,"hexasodium 2-{[4-(diethylamino)-6-({4-[(E)-2-(4-{[4-(diethylamino)-6-[(2,5-disulfonatophenyl)amino]-1,3,5-triazin-2-yl]amino}-2-sulfonatophenyl)ethenyl]-3-sulfonatophenyl}amino)-1,3,5-triazin-2-yl]amino}benzene-1,4-disulfonate","InChI=1S/C40H44N12O18S6.6Na/c1-5-51(6-2)39-47-35(45-37(49-39)43-29-21-27(71(53,54)55)15-17-31(29)73(59,60)61)41-25-13-11-23(33(19-25)75(65,66)67)9-10-24-12-14-26(20-34(24)76(68,69)70)42-36-46-38(50-40(48-36)52(7-3)8-4)44-30-22-28(72(56,57)58)16-18-32(30)74(62,63)64;;;;;;/h9-22H,5-8H2,1-4H3,(H,53,54,55)(H,56,57,58)(H,59,60,61)(H,62,63,64)(H,65,66,67)(H,68,69,70)(H2,41,43,45,47,49)(H2,42,44,46,48,50);;;;;;/q;6*+1/p-6/b10-9+;;;;;;",KMPSLWWDIJFERN-PTNBLCRGSA-H,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CC)CC)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.812249023,0.0,1,G1,1305.152,-15.6576,262.382,82,30,4,42,22,408,6,0,0,6,475.14,604.96591,1.09e-05,3751.936237,
